Adaptive MI,Universal MI,EMI,ATT,mi
1.0,0.8999999534165867,1.0,1.0,0.850999960462328
1.0,0.8999999557952097,1.0,1.0,0.8509999624811844
1.0,0.8999999559617815,1.0,1.0,0.8509999626225622
1.0,0.8999999352504463,1.0,1.0,0.8509999450438164
1.0,0.8999999554712822,1.0,1.0,0.8509999622062507
1.0,0.8999999521956275,1.0,1.0,0.8509999594260389
1.0,0.8999999502390089,1.0,1.0,0.8509999577653589
1.0,0.8999999435370092,1.0,1.0,0.8509999520770366
1.0,0.89999994435873,0.0,1.0,0.850999952774472
1.0,0.899999945123413,1.0,1.0,0.8509999534234969
1.0,0.8999999466394172,1.0,1.0,0.8509999547102054
1.0,0.8999999447760074,1.0,1.0,0.8509999531286363
1.0,0.8999999450111579,1.0,1.0,0.8509999533282202
1.0,0.899999942994141,1.0,1.0,0.8509999516162772
1.0,0.8999999439520784,1.0,1.0,0.8509999524293266
1.0,0.8999999465726422,1.0,1.0,0.8509999546535301
1.0,0.8999999463364478,1.0,1.0,0.85099995445306
1.0,0.8999999450820225,1.0,1.0,0.8509999533883668
1.0,0.8999999487447344,1.0,1.0,0.8509999564970934
